,Quarter,GDP,EUR/CHF,100xSEK/CHF,USD/CHF,CAD/CHF,100xBRL/USD,100xJPY/CHF,AUD/CHF,100xCNY/CHF,Z체rich Unemp,Berne Unemp,Lucerne Unemp,Uri Unemp,Schwyz Unemp,Obwald Unemp,Nidwald Unemp,Glaris Unemp,Zoug Unemp,Fribourg Unemp,Soleure Unemp,B창le-City Unemp,B창le-Rural Unemp,Schaffhouse Unemp,Appenzell Ausserrhoden Unemp,Appenzell Innerrhoden Unemp,St-Gall Unemp,Grisons Unemp,Argovie Unemp,Thurgovie Unemp,Tessin Unemp,Vaud Unemp,Valais Unemp,Neuch창tel Unemp,Geneva Unemp,Jura Unemp,5-9 Emp,10-12 Emp,13-15 Emp,16-18 Emp,19-20 Emp,21 Emp,22-23 Emp,24-25 Emp,26 Emp,27 Emp,28 Emp,29-30 Emp,31-33 Emp,35 Emp,36-39 Emp,41-42 Emp,43 Emp,45 Emp,46 Emp,47 Emp,49 Emp,50-51 Emp,52 Emp,53 Emp,55 Emp,56 Emp,58-60 Emp,61 Emp,62-63 Emp,64 Emp,65 Emp,66 Emp,68 Emp,69 Emp,70 Emp,71 Emp,72 Emp,73-75 Emp,78 Emp,77+79-82 Emp,84 Emp,85 Emp,86 Emp,87 Emp,88 Emp,90-93 Emp,94-96 Emp,10-33 Vac,41-43 Vac,45-47 Vac,49-53 Vac,55-56 Vac,58-63 Vac,64-66 Vac,68-75 Vac,77+79-82 Vac,84 Vac,85 Vac,86-88 Vac,90-96 Vac,Food and non-alcoholic beverages,Alcoholic beverages and tobacco,Clothing and footwear,Housing and energy,"Furnishings, household equipment and routine household maintenance",Healthcare,Transport,Communication,Recreation and culture,Education,Restaurants and hotels,Miscellaneous goods and services,Total index
23,2005Q4,133098.114328077,1.5473,16.3272,1.3008333333333335,1.1084333333333334,57.85136666666667,1.10954,0.9678466666666666,16.106123333333333,3.9,2.9,3.13,1.13,2.33,1.83,2.1,2.57,2.93,3.1,3.3,3.97,3.13,3.33,2.23,1.63,2.87,2.3,3.2,3.1,5.33,5.13,4.27,4.37,7.27,3.93,4389.8,69914.9,17466.9,72255.1,33885.3,30434.2,40419.8,93673.8,83584.9,33959,81991.4,11198.2,45207.7,21950.8,12907.6,99034.6,182331.7,76271.8,176681.5,241925.4,93196.7,9134,45188.3,39491.2,67440.1,127448.6,26731.4,23256.9,58759.4,109719.1,44540,34786.2,23888.2,53842.5,57503.1,76736.5,15182.9,40213.3,60401.1,104685.2,138116,170674.1,200157.9,99334.3,45217.3,39232.1,86468.1,8642,3780,5919,1332,1850,1781,4384,4857,2041,864,737,2838,1520,98.89,85.55,98.86,85.47,109.45,106.21,105.53,125.67,113.18,82.94,88.75,98.92,97.96
24,2006Q1,135591.354581187,1.5585666666666667,16.664533333333335,1.2955666666666665,1.1217666666666666,58.99913333333333,1.10872,0.9578066666666666,16.102603333333334,3.87,2.9,3.13,1.27,2.33,1.8,2.0,2.73,2.93,3.37,3.37,4.13,3.1,3.47,2.1,1.57,2.9,2.03,3.3,3.1,5.67,5.27,4.37,4.53,7.2,4.33,4630.9,67383.2,17217.2,71052.7,33638.7,30479.1,40994.8,95099.7,83260.2,31706.4,84702.6,11485.4,45116.8,21457,12875,97573.6,180178.1,76590.5,177970,237943.7,93549.1,9240.1,45155.3,38973,69228,131630.8,27220.8,22959.4,60485.4,109295.9,43129.9,35166.2,24424.1,55017.7,59445.1,78687.7,15883.7,40740.6,59416.9,106038.7,139422.9,174035.5,200124.9,99623.8,45882.8,41734.8,86277.6,10763,4868,7492,1616,3269,2501,4911,6004,2480,914,1199,3002,1224,99.92,85.52,85.98,85.78,109.48,106.61,105.13,125.59,113.3,82.99,89.85,99.63,97.79
25,2006Q2,137462.488997973,1.5637999999999999,16.80926666666667,1.2448666666666668,1.1079666666666668,57.068266666666666,1.08739,0.9289566666666667,15.5341,3.33,2.4,2.63,1.0,1.87,1.47,1.57,2.33,2.43,2.87,2.93,3.7,2.8,2.83,1.8,1.07,2.47,1.97,2.83,2.6,4.5,4.77,3.17,4.07,6.93,3.77,4438.5,69121.8,16761.3,71344,34473,31442,41203.1,96354.8,86039.2,32220.5,84766.2,11613,44923.2,21783.6,12872.5,101546.8,188694,76024.8,179841.1,235653.8,90176.8,9567.3,45115.8,39222.2,68514.1,130383.9,26856.4,22897.2,61265.9,111347.9,43338.4,35659.6,25014.5,54710.4,59679.6,78357.1,16416.6,40462.5,76190.8,107068.4,137747.3,171935.9,200582.8,100142.4,46587.8,40674.6,86964.2,11552,5489,6752,1941,2890,2408,5106,6410,2670,861,1615,3422,1137,100.0,85.56,101.07,86.48,109.96,106.73,106.84,123.01,113.02,83.0,89.9,99.78,98.77
26,2006Q3,139285.751886508,1.5766,17.07466666666667,1.2367000000000001,1.1034333333333333,56.93866666666667,1.0640866666666666,0.9360499999999999,15.538456666666667,3.1,2.23,2.5,0.9,1.83,1.3,1.5,2.07,2.4,2.9,2.73,3.57,2.67,2.57,1.83,0.9,2.33,1.37,2.67,2.47,4.4,4.53,2.67,3.93,6.87,3.6,4590.2,70219,16889.7,72120.8,34415.4,31740.9,42249.8,98552.3,89049.7,32880.4,85958.2,12015.6,46346.3,22428.4,13138.5,103508.3,192719.4,76027.9,180734.4,236464.2,90815.3,9885,45731.9,39678.4,67831.1,129392.5,27003.9,23055.1,61564.9,114220.4,43725.1,36565.9,25300.6,56127.8,61979.9,80791.6,17010.5,41084.8,82271.2,109180.8,140126.3,174020.5,202552,101420.5,47685.9,41672.5,88171.7,11237,4592,7158,1656,3145,2521,5100,6314,2631,971,1112,3657,1237,100.58,85.55,84.11,86.85,109.77,106.07,107.9,122.94,112.72,83.41,89.82,99.68,98.19
27,2006Q4,141686.143745701,1.592833333333333,17.438633333333332,1.2345333333333333,1.0844,57.3272,1.0487233333333335,0.95081,15.709136666666668,3.03,2.43,2.53,1.23,1.87,1.33,1.5,2.07,2.3,2.93,2.63,3.53,2.53,2.6,1.83,1.03,2.33,1.87,2.63,2.4,4.97,4.53,3.77,3.87,6.8,3.63,4587.4,70585.8,17196.1,71268.8,34240.7,31798.9,41813.5,98523.6,90373.6,33561.8,87240.8,12626.7,46800.9,22138.4,13045.3,100435.2,187327.6,75981.6,182213.8,242190.1,93945.8,9940.3,46563.2,39823.5,67303.7,128052.3,26643.6,22974.3,62511.8,115908.3,43790.6,37616.3,25639.4,55718.2,62140.4,80372.5,16958.5,40770.6,69042.1,109962.3,142458.5,174859,203267,102042.1,48500.2,41155.4,88661.1,11896,4295,8225,1996,3659,3558,4884,6915,2909,1014,1166,4271,1732,99.62,85.61,100.81,86.76,109.66,105.95,104.91,122.9,112.51,84.3,89.53,99.63,98.41
28,2007Q1,143869.251200062,1.6165333333333336,17.587500000000002,1.2340333333333333,1.0525333333333335,58.45656666666667,1.0330433333333333,0.96936,15.892776666666668,3.03,2.37,2.5,1.47,1.77,1.17,1.4,2.0,2.33,3.1,2.7,3.6,2.53,2.5,1.8,1.23,2.3,1.4,2.67,2.33,5.17,4.63,3.93,3.83,6.83,3.9,4649.7,70643.3,17094,71829.1,33902.4,31866.3,42569.3,99263.1,91234.2,33539.5,86683.1,12799.4,47223.2,22481.7,13214.7,100404.1,187957.1,75370.6,182626.6,241708.1,94836.4,10013.1,46643.7,38791.1,67387.1,128515,27326.3,22781.6,62513.9,118966.5,44410.2,38389.6,25603,56241.6,63416.6,81321.5,17355.9,40876.4,63044.3,111609.1,145067.8,175033.7,203295.9,102503,49240.8,42320.5,89691.6,14255,6195,9156,2347,4841,3444,5120,7632,3302,1092,1456,3887,2084,100.17,86.15,82.82,86.86,110.09,106.02,104.86,122.66,112.47,84.42,91.23,99.46,97.87
29,2007Q2,146863.099332018,1.6471999999999998,17.787899999999997,1.2219333333333333,1.1127666666666667,61.5559,1.0120699999999998,1.0158166666666666,15.92204,2.53,1.93,2.07,1.03,1.33,0.97,1.1,1.6,1.93,2.53,2.37,3.3,2.27,2.03,1.43,0.97,1.93,1.53,2.3,1.87,4.0,4.07,2.93,3.3,6.27,3.27,4811.7,71090.7,17129.4,71556.5,34204.7,32432.8,42062.5,100662.1,93178.3,33875.9,87528.8,13083,47474,22849.2,13454.8,103494.6,194692.2,75254.5,187036.1,240774.8,92592.5,10508.1,46626.7,38784.1,69794.6,132449.5,27244,22477,64396.5,118767.9,42993.1,40105.2,25980.5,56569.9,64455.3,82024.8,17935.2,41013.4,76585.6,113278,145806.6,174925.5,204948.3,103636,50317.7,42582.3,89492.7,15629,6157,10562,2973,4708,3784,5324,8846,3868,1293,1965,4671,1930,100.42,87.22,99.99,88.06,110.04,106.21,107.75,119.4,112.39,84.42,91.2,99.72,99.29
30,2007Q3,148590.120863663,1.6473000000000002,17.776233333333334,1.1988,1.1459666666666666,62.437599999999996,1.01827,1.0152533333333333,15.857729999999998,2.4,1.77,1.9,0.73,1.33,1.03,0.97,1.47,1.77,2.43,2.33,3.07,2.17,1.9,1.4,0.93,1.8,1.0,2.2,1.77,3.87,3.87,2.43,3.2,5.93,3.17,4795.7,71077.3,17208.9,72448.9,34280.7,32784.2,42415.4,101848.5,95109.8,35414.5,87813.5,13366.8,48048.4,22909.2,13608.5,105782.1,199834.2,76132.9,189122.9,245998.2,93482.7,10594.3,47367.4,38757.2,70502.3,133380.4,27317.2,22587.7,65258.7,119889.1,43211,42197.4,26086.8,57754.7,66516,84037.2,17073.1,41677.4,82575.3,115870.5,143554.6,176611.4,206300.9,104627.5,51318.6,42914.1,89742.4,15838,5376,11688,2795,4607,3916,5164,9212,4034,1233,1159,4512,2543,100.45,87.78,86.8,88.6,110.05,106.17,107.95,118.94,112.06,84.71,90.76,99.85,98.81
31,2007Q4,150136.130905014,1.6591666666666667,17.8426,1.1455666666666666,1.1681333333333332,64.12836666666668,1.0133400000000001,1.0195966666666667,15.42553,2.5,1.93,2.03,0.97,1.4,1.23,1.2,1.4,1.73,2.57,2.33,2.97,2.23,2.23,1.47,0.93,1.8,1.6,2.27,1.9,4.5,3.87,3.37,3.3,6.0,2.97,4739.8,71186.6,17032.4,71979.6,33956.7,32736.1,42189.6,101787.3,96518.9,36541.9,87153.4,13399.1,48203.6,22717.1,13759.3,104008.5,197008.1,75512.7,190627.5,249840.1,96339.8,10701,47915.1,38341.5,70920,133371.9,27117.4,22223.8,66128.3,119709,43286,43228.1,26903.5,57950.8,67347.6,84414.1,16731.8,41767.5,72752.6,117642.9,139673.1,180056.8,207712.7,105634.3,52350.6,42765.6,89922.7,14757,5278,12579,2690,4137,4034,5212,8099,3511,1559,1311,4182,1713,101.16,88.13,103.45,89.73,110.23,106.05,108.67,118.79,112.3,85.38,90.82,99.98,100.06
32,2008Q1,152442.986320703,1.5995666666666668,17.009466666666665,1.0678666666666667,1.0643333333333334,61.442033333333335,1.0146433333333333,0.9676866666666667,14.921199999999999,2.6,1.9,2.17,0.97,1.4,1.2,1.27,1.33,1.8,2.73,2.4,3.07,2.3,2.43,1.4,1.0,1.87,1.2,2.43,2.0,4.57,4.07,3.6,3.5,5.87,3.13,4719.1,71713.9,17274.6,71181.7,34154.5,33220.3,41982.9,103113.4,98557.8,37586.5,86763,13571,48636.2,22608.7,13755.5,103109.1,195897,75576.2,190130.1,247308.6,98277.8,10916.7,48496,38202.1,71208.3,134016.9,27328.9,22183.7,67090.7,120749.7,43180.6,44710.3,27092.6,58302.5,68534.2,85257,16957.3,41822.9,70288.4,119861.7,141943.5,181087.1,210007.1,107281.2,53727.4,43517,90050.8,16347,5792,13430,3354,4996,4380,6010,8710,3822,1520,2155,4771,2085,102.46,88.94,88.57,90.99,110.79,106.09,110.14,116.87,112.72,85.57,92.79,100.2,100.29
33,2008Q2,154212.839164222,1.6112333333333335,17.218833333333333,1.0311000000000001,1.0212,62.242933333333326,0.9863266666666667,0.9733033333333334,14.824706666666666,2.3,1.63,1.9,0.77,1.1,1.1,1.23,1.17,1.7,2.23,2.13,2.83,2.13,1.9,1.17,0.77,1.7,1.33,2.2,1.8,3.67,3.7,2.77,3.13,5.63,2.77,4826.9,72457.4,17314.1,71500.2,34730.8,34103.3,42088.4,103478.4,100440.2,39102.6,87595.4,13615.1,48883.4,22529.3,13764,104333.8,198902.1,75996.7,190391,245759.2,95211.4,11541.6,49031.6,38092.8,72372.8,135490.3,27398.3,22082.6,68014.8,121669.6,43254.8,44349.5,27955.4,59308.9,70409.9,86917.3,17294.2,42296.1,87178.8,122158.2,141191.5,180622.6,212661.4,108945.9,55097.4,43656.5,90594.6,15605,6810,13611,2954,5305,4125,5097,8224,3679,1450,1938,4977,1509,103.36,89.57,104.14,93.02,111.27,106.13,111.88,116.77,113.33,85.57,93.09,100.59,101.95
34,2008Q3,155352.666066355,1.6111666666666666,17.005566666666667,1.0732333333333335,1.0298333333333334,64.62760000000002,0.99758,0.9501400000000001,15.684083333333334,2.3,1.57,1.77,0.63,1.07,0.93,1.03,1.13,1.7,2.33,2.1,2.87,2.13,1.8,1.37,0.7,1.73,0.97,2.17,1.83,3.67,3.7,2.4,3.1,5.5,2.9,4738.2,72592.2,17441.9,72552.9,34633.3,34283.8,42459.6,104706.9,102305.2,41212.8,88444.5,13868.3,49302.8,22609.5,13847.5,105550.8,202696.6,77894.3,191525.5,250889.5,95927.4,11990.5,49236.6,38271.3,71894.3,135801,27729.2,22031.4,68146.3,123330,43595.7,44679.9,29192.6,59443.7,71184.5,87283.7,18041,42698,89518.7,125526,140293.9,180157.9,215428.2,110551.5,56523.5,44138.9,91349.4,15119,6398,13381,3079,5014,4014,4512,7561,3422,1382,1319,5669,1640,104.19,90.01,89.97,93.88,110.43,105.62,113.57,116.86,113.08,86.0,93.26,100.57,101.75
35,2008Q4,152069.174992362,1.5250333333333332,14.896099999999999,1.1592666666666667,0.9588333333333333,51.01193333333333,1.2092033333333332,0.7776733333333333,16.947243333333333,2.57,1.93,2.1,0.97,1.47,1.27,1.4,1.6,1.9,2.73,2.47,3.17,2.33,2.13,1.6,0.97,2.13,1.57,2.4,2.13,4.5,4.07,3.63,3.57,5.73,3.4,4790.5,72590,16682.9,71132,34120.3,34253.5,41542.4,102367.2,101942.6,39869.8,86950.2,13879.6,48896.6,22681.2,13719.8,101866.9,195269.3,76473.6,189978.1,253176.9,97636.8,11723,49240.4,37985.2,71879.9,134562.5,27485.9,21977.9,67245.6,123744.9,43516.4,44678.1,29001,58920.3,70917.4,86915.9,18371.3,41976.3,70560.2,124307.3,138906.5,182117.8,216389.5,110953.5,56868.6,43918.6,90783,9126,4272,8388,1914,2803,2852,3424,6413,2732,1339,1442,5174,1602,104.67,89.74,105.2,92.57,111.21,105.86,108.83,115.56,112.89,86.93,93.4,100.89,101.65
36,2009Q1,149335.01768145,1.4970999999999999,13.695333333333332,1.1497,0.9237333333333333,49.6659,1.2314800000000001,0.7615266666666667,16.817203333333335,3.17,2.4,2.67,1.27,1.9,1.6,1.67,2.07,2.47,3.4,3.2,3.53,2.87,2.73,2.03,1.27,2.8,1.6,3.0,2.7,5.0,4.7,4.37,4.57,6.33,4.33,4628.2,72425.7,16805.5,69743.4,33627.6,34175.7,41011.7,100539.4,100503.4,40006.9,85119,14042.2,48342.8,22829.5,13564.4,101461,193658.4,75762.4,189343.6,247574.8,97753.6,11543.9,49111.4,37115.6,71021.3,131130.2,27398.6,21892.2,68192.1,125232.6,43804.1,46264.1,29381,59104,71241.9,87323.2,18651.1,41839.5,60189.3,124286.1,140177.4,182682.5,216668.7,111218.1,57068.3,43173.2,90545.9,6981,3919,7023,1635,4079,2600,3424,5922,2486,1411,1716,5924,1758,104.55,91.05,91.58,91.0,111.33,105.94,105.43,111.15,112.79,87.09,94.62,100.88,100.28
37,2009Q2,149478.113215056,1.5137999999999998,14.030733333333336,1.1126,0.9525333333333333,53.468700000000005,1.1425400000000001,0.8443733333333333,16.290463333333335,3.43,2.47,2.67,1.17,1.93,1.47,1.6,2.3,2.67,2.97,3.67,3.63,3.23,3.1,2.03,1.27,3.2,1.93,3.2,2.93,4.47,4.87,3.57,5.43,6.63,4.87,4620.6,73268.2,15414.6,69013.8,33403.4,34442.3,40150.3,97464,98869.2,39294.1,83054.3,14118.7,48007.1,23085.7,13566.2,104198.7,197929.4,74981.6,186593.2,244943.3,94982.5,11518.7,48845.1,36086,69880,129257.4,27288,21731.5,68349.5,123270.6,43545.1,47223.8,29066.1,59399.9,71877,88223.7,19381.5,41672.9,68903.6,124293,141129.8,181450.2,217281.8,111481.1,57277.5,44360.2,91115.7,6289,4104,7598,1718,3178,2235,3279,6361,2685,1361,1815,5973,1938,104.04,91.56,106.27,91.29,112.08,106.18,107.22,110.36,112.53,87.09,94.73,100.96,101.19
38,2009Q3,151430.546154861,1.5196666666666667,14.5924,1.0630333333333333,0.9676666666666667,56.8958,1.1357599999999999,0.8853433333333333,15.563093333333333,3.9,2.7,2.9,1.1,2.1,1.6,1.9,2.63,2.97,3.37,4.13,3.83,3.53,3.47,2.23,1.33,3.53,1.53,3.57,3.37,4.63,5.27,3.63,6.33,6.9,5.67,4595.5,74128,15159.2,68696.7,33236.1,34744,40087.2,96511.5,96907,38718.3,81695.5,14174.3,47675.5,23680,13721.5,106682.8,202118.3,76171,186784.1,247568,95274.1,11149.3,48250.8,36085.8,71066.5,130289.1,27069.3,21902.2,69485.9,124521.5,43950.9,47574.9,29345.4,59736.1,72505,88829.7,19430.6,41494,71495.5,124315.1,143441,183106.7,219610.6,112526.9,57848.1,44241.7,91366.4,6101,3764,7538,1644,2662,2108,3719,5916,2113,1280,983,5003,1266,103.32,92.73,92.1,91.78,111.61,106.37,108.46,110.65,112.13,87.39,94.76,101.07,100.76
39,2009Q4,152491.98637053,1.5089666666666666,14.572066666666666,1.0207333333333333,0.9662000000000001,58.613733333333336,1.1382166666666667,0.9283133333333332,14.951300000000002,4.3,3.0,3.2,1.63,2.33,1.9,2.13,2.77,3.13,3.67,4.43,4.2,3.73,3.8,2.2,1.47,3.73,2.13,3.8,3.73,5.43,5.7,4.93,6.83,7.13,5.97,4487.9,72970.9,14960.5,68269.5,32812.3,34745.8,39874.6,95475.2,95666.8,38160.7,80257.6,14102.1,47253.3,23898.2,13553.1,103935.3,196330.1,76888,187080.4,251128.4,97384.1,10824.7,47965.3,35158.8,71300.4,129908.9,26644.7,21499,68414.6,124162.7,43697.4,47126,29282.8,59456.8,72462.5,88921.9,19168.1,41061.1,62552.5,123476.5,144909.5,185372.9,221397.1,113317.7,58392.5,43866.4,89824.2,6496,3978,7780,1709,2979,2311,4164,6335,1912,1183,1002,4521,1913,102.0,92.66,107.33,92.14,112.23,106.55,108.78,111.15,111.87,88.03,94.62,101.21,101.46
40,2010Q1,154248.958088062,1.4641333333333335,14.701966666666669,1.0573333333333332,1.0159666666666667,58.664633333333335,1.1658333333333333,0.9558533333333333,15.487033333333335,4.03,3.03,2.9,1.57,2.27,1.57,2.0,2.87,2.8,3.13,4.17,4.57,3.63,3.93,2.17,1.4,3.57,1.67,3.57,3.43,5.2,5.4,4.57,6.97,6.87,5.9,4480.5,72194.3,14928.8,67811.4,33150.4,35654.6,39818,94471.1,95256.4,37937.5,79373.3,14289.4,47446.1,24187.8,13588.6,104119.2,196033.4,76226.4,189266.5,248785.4,98339.3,10903.8,47655,34625.7,71468.1,130133,26496.5,21248.8,69050.1,123832.2,43223.4,46939.6,28783.1,59702.4,72944.5,89539.5,19419.4,40805.2,61591.5,122895.4,145998.1,183709.5,221213.1,113366.1,58457.7,44161.7,90496.8,7995,4640,8420,1968,3601,2425,4587,6465,1612,1303,1467,4731,1433,103.04,92.21,92.84,93.29,111.47,106.56,109.87,109.21,111.3,88.08,95.59,102.29,101.4
41,2010Q2,155694.937090843,1.4103999999999999,14.627766666666666,1.1083333333333334,1.0782666666666667,61.892966666666666,1.2031033333333332,0.9783033333333334,16.242313333333332,3.63,2.63,2.43,1.2,2.0,1.3,1.53,2.47,2.33,2.53,3.6,4.1,3.3,3.07,1.8,0.97,3.1,1.7,3.17,2.93,4.33,4.9,3.5,6.0,6.67,5.13,4500.6,72650.9,14944.9,67467.8,32822.2,35731.3,40348.6,95004.1,96064.3,38162.4,78799.2,14234.3,47574.3,24691,13604.9,107579.2,201644,76773.3,191419.8,247247.9,95289.2,11347.3,47680.4,34431.1,72184.4,130362.5,26429.1,21152.1,68697.1,123660.1,42858.2,47002.1,28888.7,59872.2,73524.6,90389.7,18972.3,40637.2,80297.1,123183.2,146770.4,183670.8,222177.7,113844.3,58787.6,44633.4,90476.3,10017,5146,9331,2329,2271,2646,4535,8186,1719,1281,1636,5262,1601,102.94,93.12,107.54,94.04,111.89,106.16,110.87,109.27,109.84,88.08,95.54,102.58,102.19
42,2010Q3,156297.418014518,1.3328,14.196966666666668,1.0323333333333333,0.9931999999999999,58.947,1.20286,0.9324766666666667,15.251846666666667,3.37,2.5,2.17,1.03,1.9,1.17,1.3,2.2,2.2,2.4,3.2,4.0,3.17,2.63,1.9,0.93,2.87,1.23,2.97,2.6,4.33,4.73,2.87,5.97,6.4,4.9,4563.8,73526.4,14900,68105.4,31792.1,36325.3,40801.7,96512.4,96713.6,38106.5,79170.9,14347.3,48136.9,24917.8,13870,108706.8,205657.4,77892.2,192773.6,247869.6,95933.9,11218.8,48354.1,34723.7,69764.4,129479.1,26357.3,21764.2,70287.9,125018,42751.4,48332.2,29639.7,59119.6,73845.1,91429.1,19450.6,40449.2,88551.8,123888.5,148882.6,185304.4,225693.6,114801.3,59065.4,44507.6,91099.7,10288,4431,10184,1880,3199,3017,4905,7937,1858,1339,1268,4499,1559,102.31,93.31,93.07,93.58,110.77,105.66,109.79,109.25,109.46,88.37,95.39,102.42,101.1
43,2010Q4,157763.394018186,1.3237333333333332,14.3536,0.9733,0.9606666666666667,57.344366666666666,1.1799600000000001,0.9615900000000001,14.617233333333333,3.27,2.5,2.13,1.53,1.77,1.07,1.23,2.13,2.13,2.43,2.97,4.07,3.2,2.5,1.7,0.83,2.73,1.7,2.9,2.5,5.03,4.8,3.8,5.83,6.43,4.57,4443.2,73450.1,14892.2,67909.3,30949.9,36692.7,40271.7,96550.4,97841.3,37991,79102.3,14357.7,48255.1,25084.4,13959,103774.2,203672.1,77268.8,194517.8,249228.4,99637.5,10905.9,48565.5,34480.3,71151.9,127106,26155.2,22357.8,70776.4,124965.6,42451.6,49001.5,29829.3,59084.7,72830.3,92094,19785.9,40733.6,76185.5,123185.7,149798,187863.7,229475.3,114801.9,59325.5,42907.1,90755,11253,4578,8392,1865,2783,3306,4902,7985,1861,1472,967,4766,1274,101.04,93.77,108.35,94.23,111.32,105.69,109.72,109.2,109.21,89.1,95.3,102.24,101.79
44,2011Q1,158464.306850843,1.2874666666666668,14.514733333333334,0.9421666666666667,0.9552,56.4555,1.1442033333333332,0.9464466666666667,14.300289999999999,3.3,2.47,2.07,1.37,1.73,0.9,1.1,2.23,2.1,2.47,2.87,4.2,3.1,2.6,1.8,0.97,2.5,1.6,2.9,2.47,5.17,4.9,3.9,5.67,6.37,4.37,4326.6,72798.8,15771.7,66910.5,29765.6,36908.3,40014.4,96889,98577.6,38101,78748.6,14805.6,48111.6,25113.9,13973.2,103135.5,199883.8,76804.3,194797.9,245719.4,98859.6,12561.9,50115.9,34375.6,69319.2,127088.9,25364.5,23084.3,71513.2,124731.8,41582.5,49409.1,29031.2,59002.7,72228.7,91804.3,20525.6,40794.9,70416.5,123506.3,147753.4,188301.7,230831.1,113422,58511.5,44330.1,89617.1,13419,5133,10299,1867,4295,3539,5251,8739,1662,1363,1298,5498,1460,99.89,94.6,100.59,95.78,110.35,105.71,111.92,109.3,107.33,89.37,97.03,102.65,102.0
45,2011Q2,159436.255037278,1.2537,13.902333333333333,0.8708333333333335,0.9001333333333333,54.5537,1.0659366666666668,0.9243666666666668,13.381623333333332,2.73,1.93,1.7,1.0,1.3,0.67,0.83,1.77,1.77,1.93,2.23,3.5,2.67,2.03,1.3,0.6,2.03,1.6,2.4,1.9,3.8,4.13,2.77,4.5,5.63,3.1,4307,73052.9,16063.3,66948.1,29306.4,37467.2,40002.1,97852.5,100629.6,38463.5,78998.7,13800.7,48562.3,25327.6,14024.6,107054.1,203408.1,76956.6,197308.8,244254.7,97513.4,12000.6,49128.9,33633,68538.4,127687.9,25534.2,24020.1,72269.9,124463.5,41485.9,50027.8,29618.7,59413.4,73494.5,92364.3,21179.9,41536.5,85579.5,126481.6,150234.3,188626.4,234730.3,114167.4,60033,45544.1,90717.1,13533,5060,10700,2038,3180,3573,5034,8868,1358,1376,1467,5791,1745,99.98,95.1,108.28,96.18,110.52,105.95,113.28,108.76,107.31,89.37,97.0,102.55,102.59
46,2011Q3,158817.017737604,1.1664333333333334,12.755366666666667,0.8259666666666666,0.8432333333333334,50.60176666666666,1.0626266666666666,0.8670666666666667,12.862673333333333,2.6,1.8,1.67,0.9,1.17,0.6,0.8,1.7,1.73,1.97,2.17,3.43,2.53,2.03,1.23,0.83,1.97,1.13,2.37,1.73,3.6,4.17,2.43,4.3,5.13,3.0,4320.2,73359.3,15962.5,67175.6,29533.1,37502,39858,98129.9,101084.5,38061.2,80162.4,14171.8,49376.5,25504,14097.3,108635.2,208047.8,77980.2,198143.8,244344.8,98878,12333,49382.4,33938.6,67024.3,123578.5,25768.4,24530.6,73598.1,125238.6,42243.5,50277.4,29514.1,59488.9,74867.4,94508.9,20984.7,42586.1,90066.6,129395,151401,190591.8,235997.8,115997.7,61179.3,46050.7,91166.9,10728,4436,9828,1977,2723,2933,3974,8192,1324,1625,997,5093,1674,99.03,93.95,95.88,95.71,109.35,105.82,111.38,109.52,105.96,89.59,96.88,102.72,101.48
47,2011Q4,158941.895264836,1.2296333333333334,13.5238,0.9124333333333333,0.8914333333333334,50.651399999999995,1.18001,0.9228666666666667,14.391060000000001,2.8,2.03,1.9,1.43,1.4,0.93,0.87,2.1,1.83,2.2,2.3,3.57,2.63,2.23,1.27,0.97,2.17,1.77,2.57,1.93,4.37,4.43,3.57,4.47,5.27,3.03,4199.9,72656.3,15635.1,66295.8,29729.2,37112.8,39701.9,97345.4,101189,38011.1,79683.1,14072.3,49412.5,25295.9,14215.2,102457.6,206362.2,78851.4,199053.2,246764.3,101056.8,12307.1,49177.5,33695,67936.3,121654.7,25654.8,24873.6,74090.4,124558.5,41945.2,49886.8,29912.2,60206.2,75936.5,95790.2,20404.3,42772.7,76794.6,126432.5,151940.9,192627.4,238792.7,116269.6,61412.4,44423.6,92141.7,9931,4060,8423,1954,1904,2801,3751,7811,1216,1415,1140,5131,1471,97.11,95.0,102.86,96.48,109.22,105.63,108.57,109.58,104.76,90.28,96.63,102.22,101.33
